DriverNumber,Abbreviation,TeamName,LapNumber,LapTime,Sector1Time,Sector2Time,Sector3Time,Stint,Compound,TyreLife,FreshTyre,TrackStatus,PitOutTime,PitInTime,IsPersonalBest,LapTimeSeconds
18,STR,Aston Martin,37.0,0 days 00:02:25.969000,0 days 00:00:53.073000,0 days 00:00:53.112000,0 days 00:00:39.784000,2.0,SOFT,9.0,False,4,,,False,145.969
18,STR,Aston Martin,38.0,0 days 00:02:13.174000,0 days 00:00:39.575000,0 days 00:00:54.937000,0 days 00:00:38.662000,2.0,SOFT,10.0,False,41,,,False,133.174
18,STR,Aston Martin,39.0,0 days 00:01:32.306000,0 days 00:00:29.349000,0 days 00:00:37.348000,0 days 00:00:25.609000,2.0,SOFT,11.0,False,1,,,False,92.306
18,STR,Aston Martin,40.0,0 days 00:01:32.320000,0 days 00:00:29.443000,0 days 00:00:37.333000,0 days 00:00:25.544000,2.0,SOFT,12.0,False,1,,,True,92.32
18,STR,Aston Martin,41.0,0 days 00:01:31.707000,0 days 00:00:29.491000,0 days 00:00:36.951000,0 days 00:00:25.265000,2.0,SOFT,13.0,False,1,,,True,91.707
18,STR,Aston Martin,42.0,0 days 00:01:31.508000,0 days 00:00:29.197000,0 days 00:00:37.138000,0 days 00:00:25.173000,2.0,SOFT,14.0,False,1,,,True,91.508
18,STR,Aston Martin,43.0,0 days 00:01:31.803000,0 days 00:00:29.088000,0 days 00:00:37.192000,0 days 00:00:25.523000,2.0,SOFT,15.0,False,1,,,False,91.803
18,STR,Aston Martin,44.0,0 days 00:01:34.010000,0 days 00:00:29.390000,0 days 00:00:38.844000,0 days 00:00:25.776000,2.0,SOFT,16.0,False,1,,,False,94.01
18,STR,Aston Martin,45.0,0 days 00:01:33.008000,0 days 00:00:29.387000,0 days 00:00:37.641000,0 days 00:00:25.980000,2.0,SOFT,17.0,False,1,,,False,93.008
18,STR,Aston Martin,46.0,0 days 00:01:31.998000,0 days 00:00:29.398000,0 days 00:00:37.180000,0 days 00:00:25.420000,2.0,SOFT,18.0,False,1,,,False,91.998
18,STR,Aston Martin,47.0,0 days 00:01:31.768000,0 days 00:00:29.171000,0 days 00:00:37.071000,0 days 00:00:25.526000,2.0,SOFT,19.0,False,1,,,False,91.768
18,STR,Aston Martin,48.0,0 days 00:01:31.745000,0 days 00:00:29.195000,0 days 00:00:37.051000,0 days 00:00:25.499000,2.0,SOFT,20.0,False,1,,,False,91.745
18,STR,Aston Martin,49.0,0 days 00:01:31.860000,0 days 00:00:29.245000,0 days 00:00:37.173000,0 days 00:00:25.442000,2.0,SOFT,21.0,False,1,,,False,91.86
18,STR,Aston Martin,50.0,0 days 00:01:31.794000,0 days 00:00:29.135000,0 days 00:00:37.079000,0 days 00:00:25.580000,2.0,SOFT,22.0,False,1,,,False,91.794
18,STR,Aston Martin,51.0,0 days 00:01:31.691000,0 days 00:00:29.185000,0 days 00:00:37.032000,0 days 00:00:25.474000,2.0,SOFT,23.0,False,1,,,False,91.691
18,STR,Aston Martin,52.0,0 days 00:01:32.138000,0 days 00:00:29.156000,0 days 00:00:37.199000,0 days 00:00:25.783000,2.0,SOFT,24.0,False,1,,,False,92.138
2,SAR,Williams,1.0,0 days 00:01:43.792000,,0 days 00:00:40.544000,0 days 00:00:26.950000,1.0,MEDIUM,1.0,True,1,,,False,103.792
2,SAR,Williams,2.0,0 days 00:01:36.266000,0 days 00:00:30.851000,0 days 00:00:39.046000,0 days 00:00:26.369000,1.0,MEDIUM,2.0,True,1,,,True,96.266
2,SAR,Williams,3.0,0 days 00:01:34.577000,0 days 00:00:29.712000,0 days 00:00:39.014000,0 days 00:00:25.851000,1.0,MEDIUM,3.0,True,1,,,True,94.577
2,SAR,Williams,4.0,0 days 00:01:34.332000,0 days 00:00:29.681000,0 days 00:00:38.655000,0 days 00:00:25.996000,1.0,MEDIUM,4.0,True,1,,,True,94.332
2,SAR,Williams,5.0,0 days 00:01:34.842000,0 days 00:00:29.529000,0 days 00:00:39.276000,0 days 00:00:26.037000,1.0,MEDIUM,5.0,True,1,,,False,94.842
2,SAR,Williams,6.0,0 days 00:01:34.356000,0 days 00:00:29.765000,0 days 00:00:38.805000,0 days 00:00:25.786000,1.0,MEDIUM,6.0,True,1,,,False,94.356
2,SAR,Williams,7.0,0 days 00:01:34.581000,0 days 00:00:29.881000,0 days 00:00:38.415000,0 days 00:00:26.285000,1.0,MEDIUM,7.0,True,1,,,False,94.581
2,SAR,Williams,8.0,0 days 00:01:34.108000,0 days 00:00:29.809000,0 days 00:00:38.279000,0 days 00:00:26.020000,1.0,MEDIUM,8.0,True,1,,,True,94.108
2,SAR,Williams,9.0,0 days 00:01:33.940000,0 days 00:00:29.604000,0 days 00:00:38.270000,0 days 00:00:26.066000,1.0,MEDIUM,9.0,True,1,,,True,93.94
2,SAR,Williams,10.0,0 days 00:01:34.310000,0 days 00:00:29.699000,0 days 00:00:38.340000,0 days 00:00:26.271000,1.0,MEDIUM,10.0,True,1,,,False,94.31
2,SAR,Williams,11.0,0 days 00:01:33.925000,0 days 00:00:29.523000,0 days 00:00:38.370000,0 days 00:00:26.032000,1.0,MEDIUM,11.0,True,1,,,True,93.925
2,SAR,Williams,12.0,0 days 00:01:34.239000,0 days 00:00:29.847000,0 days 00:00:38.385000,0 days 00:00:26.007000,1.0,MEDIUM,12.0,True,1,,,False,94.239
2,SAR,Williams,13.0,0 days 00:01:34.329000,0 days 00:00:29.778000,0 days 00:00:38.356000,0 days 00:00:26.195000,1.0,MEDIUM,13.0,True,1,,,False,94.329
2,SAR,Williams,14.0,0 days 00:01:33.683000,0 days 00:00:29.967000,0 days 00:00:37.861000,0 days 00:00:25.855000,1.0,MEDIUM,14.0,True,1,,,True,93.683
2,SAR,Williams,15.0,0 days 00:01:34.123000,0 days 00:00:30.102000,0 days 00:00:38.121000,0 days 00:00:25.900000,1.0,MEDIUM,15.0,True,1,,,False,94.123
2,SAR,Williams,16.0,0 days 00:01:33.771000,0 days 00:00:30.013000,0 days 00:00:37.979000,0 days 00:00:25.779000,1.0,MEDIUM,16.0,True,1,,,False,93.771
2,SAR,Williams,17.0,0 days 00:01:33.728000,0 days 00:00:30.086000,0 days 00:00:37.916000,0 days 00:00:25.726000,1.0,MEDIUM,17.0,True,1,,,False,93.728
2,SAR,Williams,18.0,0 days 00:01:33.465000,0 days 00:00:29.973000,0 days 00:00:37.749000,0 days 00:00:25.743000,1.0,MEDIUM,18.0,True,1,,,True,93.465
2,SAR,Williams,19.0,0 days 00:01:33.573000,0 days 00:00:30.056000,0 days 00:00:37.845000,0 days 00:00:25.672000,1.0,MEDIUM,19.0,True,1,,,False,93.573
2,SAR,Williams,20.0,0 days 00:01:33.387000,0 days 00:00:29.896000,0 days 00:00:37.880000,0 days 00:00:25.611000,1.0,MEDIUM,20.0,True,1,,,True,93.387
2,SAR,Williams,21.0,0 days 00:01:33.458000,0 days 00:00:29.974000,0 days 00:00:37.751000,0 days 00:00:25.733000,1.0,MEDIUM,21.0,True,1,,,False,93.458
2,SAR,Williams,22.0,0 days 00:01:33.479000,0 days 00:00:29.976000,0 days 00:00:37.660000,0 days 00:00:25.843000,1.0,MEDIUM,22.0,True,1,,,False,93.479
2,SAR,Williams,23.0,0 days 00:01:33.212000,0 days 00:00:29.864000,0 days 00:00:37.639000,0 days 00:00:25.709000,1.0,MEDIUM,23.0,True,1,,,True,93.212
2,SAR,Williams,24.0,0 days 00:01:33.502000,0 days 00:00:29.929000,0 days 00:00:37.734000,0 days 00:00:25.839000,1.0,MEDIUM,24.0,True,1,,,False,93.502
2,SAR,Williams,25.0,0 days 00:01:33.508000,0 days 00:00:29.950000,0 days 00:00:37.905000,0 days 00:00:25.653000,1.0,MEDIUM,25.0,True,1,,,False,93.508
2,SAR,Williams,26.0,0 days 00:01:33.553000,0 days 00:00:29.921000,0 days 00:00:37.949000,0 days 00:00:25.683000,1.0,MEDIUM,26.0,True,1,,,False,93.553
2,SAR,Williams,27.0,0 days 00:01:33.731000,0 days 00:00:29.980000,0 days 00:00:38.125000,0 days 00:00:25.626000,1.0,MEDIUM,27.0,True,1,,,False,93.731
2,SAR,Williams,28.0,0 days 00:01:33.490000,0 days 00:00:29.964000,0 days 00:00:37.906000,0 days 00:00:25.620000,1.0,MEDIUM,28.0,True,1,,,False,93.49
2,SAR,Williams,29.0,0 days 00:01:32.723000,0 days 00:00:29.946000,0 days 00:00:37.620000,0 days 00:00:25.157000,1.0,MEDIUM,29.0,True,1,,0 days 01:47:37.014000,False,92.723
2,SAR,Williams,30.0,0 days 00:01:52.724000,0 days 00:00:50.211000,0 days 00:00:37.294000,0 days 00:00:25.219000,2.0,SOFT,1.0,True,1,0 days 01:48:05.857000,,False,112.724
2,SAR,Williams,31.0,0 days 00:01:31.994000,0 days 00:00:29.514000,0 days 00:00:37.228000,0 days 00:00:25.252000,2.0,SOFT,2.0,True,1,,,True,91.994
2,SAR,Williams,32.0,0 days 00:01:52.267000,0 days 00:00:29.459000,0 days 00:00:48.271000,0 days 00:00:34.537000,2.0,SOFT,3.0,True,126,,,False,112.267
2,SAR,Williams,33.0,0 days 00:02:08.913000,0 days 00:00:42.483000,0 days 00:00:49.727000,0 days 00:00:36.703000,2.0,SOFT,4.0,True,64,,,False,128.913
2,SAR,Williams,34.0,0 days 00:02:05.672000,0 days 00:00:41.493000,0 days 00:00:50.809000,0 days 00:00:33.370000,2.0,SOFT,5.0,True,4,,,False,125.672
2,SAR,Williams,35.0,0 days 00:02:02.167000,0 days 00:00:31.193000,0 days 00:00:50.094000,0 days 00:00:40.880000,2.0,SOFT,6.0,True,4,,,False,122.167
2,SAR,Williams,36.0,0 days 00:02:24.892000,0 days 00:00:54.963000,0 days 00:00:52.485000,0 days 00:00:37.444000,2.0,SOFT,7.0,True,4,,,False,144.892
2,SAR,Williams,37.0,0 days 00:02:25.271000,0 days 00:00:52.391000,0 days 00:00:53.042000,0 days 00:00:39.838000,2.0,SOFT,8.0,True,4,,,False,145.271
2,SAR,Williams,38.0,0 days 00:02:12.192000,0 days 00:00:39.572000,0 days 00:00:54.934000,0 days 00:00:37.686000,2.0,SOFT,9.0,True,41,,,False,132.192
2,SAR,Williams,39.0,0 days 00:01:32.794000,0 days 00:00:29.363000,0 days 00:00:37.576000,0 days 00:00:25.855000,2.0,SOFT,10.0,True,1,,,False,92.794
2,SAR,Williams,40.0,0 days 00:01:32.949000,0 days 00:00:29.467000,0 days 00:00:37.585000,0 days 00:00:25.897000,2.0,SOFT,11.0,True,1,,,False,92.949
2,SAR,Williams,41.0,0 days 00:01:31.840000,0 days 00:00:29.170000,0 days 00:00:37.335000,0 days 00:00:25.335000,2.0,SOFT,12.0,True,1,,,True,91.84
2,SAR,Williams,42.0,0 days 00:01:31.699000,0 days 00:00:29.225000,0 days 00:00:37.298000,0 days 00:00:25.176000,2.0,SOFT,13.0,True,1,,,True,91.699
2,SAR,Williams,43.0,0 days 00:01:31.743000,0 days 00:00:29.168000,0 days 00:00:37.177000,0 days 00:00:25.398000,2.0,SOFT,14.0,True,1,,,False,91.743
2,SAR,Williams,44.0,0 days 00:01:32.849000,0 days 00:00:29.266000,0 days 00:00:37.920000,0 days 00:00:25.663000,2.0,SOFT,15.0,True,1,,,False,92.849
2,SAR,Williams,45.0,0 days 00:01:32.724000,0 days 00:00:29.300000,0 days 00:00:37.857000,0 days 00:00:25.567000,2.0,SOFT,16.0,True,1,,,False,92.724
2,SAR,Williams,46.0,0 days 00:01:32.421000,0 days 00:00:29.363000,0 days 00:00:37.694000,0 days 00:00:25.364000,2.0,SOFT,17.0,True,1,,,False,92.421
2,SAR,Williams,47.0,0 days 00:01:31.868000,0 days 00:00:29.102000,0 days 00:00:37.404000,0 days 00:00:25.362000,2.0,SOFT,18.0,True,1,,,False,91.868
2,SAR,Williams,48.0,0 days 00:01:31.710000,0 days 00:00:29.155000,0 days 00:00:37.361000,0 days 00:00:25.194000,2.0,SOFT,19.0,True,1,,,False,91.71
2,SAR,Williams,49.0,0 days 00:01:31.873000,0 days 00:00:29.188000,0 days 00:00:37.480000,0 days 00:00:25.205000,2.0,SOFT,20.0,True,1,,,False,91.873
2,SAR,Williams,50.0,0 days 00:01:32.085000,0 days 00:00:29.124000,0 days 00:00:37.434000,0 days 00:00:25.527000,2.0,SOFT,21.0,True,1,,,False,92.085
2,SAR,Williams,51.0,0 days 00:01:31.956000,0 days 00:00:29.110000,0 days 00:00:37.378000,0 days 00:00:25.468000,2.0,SOFT,22.0,True,1,,,False,91.956
2,SAR,Williams,52.0,0 days 00:01:31.984000,0 days 00:00:29.233000,0 days 00:00:37.273000,0 days 00:00:25.478000,2.0,SOFT,23.0,True,1,,,False,91.984
20,MAG,Haas F1 Team,1.0,0 days 00:01:45.771000,,0 days 00:00:41.080000,0 days 00:00:27.183000,1.0,MEDIUM,1.0,True,1,,,False,105.771
20,MAG,Haas F1 Team,2.0,0 days 00:01:36.337000,0 days 00:00:30.278000,0 days 00:00:39.301000,0 days 00:00:26.758000,1.0,MEDIUM,2.0,True,1,,,True,96.337
20,MAG,Haas F1 Team,3.0,0 days 00:01:35.169000,0 days 00:00:30.113000,0 days 00:00:39.022000,0 days 00:00:26.034000,1.0,MEDIUM,3.0,True,1,,,True,95.169
20,MAG,Haas F1 Team,4.0,0 days 00:01:34.731000,0 days 00:00:29.835000,0 days 00:00:38.779000,0 days 00:00:26.117000,1.0,MEDIUM,4.0,True,1,,,True,94.731
20,MAG,Haas F1 Team,5.0,0 days 00:01:34.598000,0 days 00:00:29.695000,0 days 00:00:38.919000,0 days 00:00:25.984000,1.0,MEDIUM,5.0,True,1,,,True,94.598
20,MAG,Haas F1 Team,6.0,0 days 00:01:34.933000,0 days 00:00:29.869000,0 days 00:00:38.891000,0 days 00:00:26.173000,1.0,MEDIUM,6.0,True,1,,,False,94.933
20,MAG,Haas F1 Team,7.0,0 days 00:01:34.950000,0 days 00:00:29.929000,0 days 00:00:38.904000,0 days 00:00:26.117000,1.0,MEDIUM,7.0,True,1,,,False,94.95
20,MAG,Haas F1 Team,8.0,0 days 00:01:34.427000,0 days 00:00:29.836000,0 days 00:00:38.749000,0 days 00:00:25.842000,1.0,MEDIUM,8.0,True,1,,,True,94.427
20,MAG,Haas F1 Team,9.0,0 days 00:01:34.577000,0 days 00:00:29.828000,0 days 00:00:38.656000,0 days 00:00:26.093000,1.0,MEDIUM,9.0,True,1,,,False,94.577
20,MAG,Haas F1 Team,10.0,0 days 00:01:34.715000,0 days 00:00:29.787000,0 days 00:00:38.759000,0 days 00:00:26.169000,1.0,MEDIUM,10.0,True,1,,,False,94.715
20,MAG,Haas F1 Team,11.0,0 days 00:01:34.310000,0 days 00:00:29.895000,0 days 00:00:38.407000,0 days 00:00:26.008000,1.0,MEDIUM,11.0,True,1,,,True,94.31
20,MAG,Haas F1 Team,12.0,0 days 00:01:34.544000,0 days 00:00:30.109000,0 days 00:00:38.295000,0 days 00:00:26.140000,1.0,MEDIUM,12.0,True,1,,,False,94.544
20,MAG,Haas F1 Team,13.0,0 days 00:01:34.339000,0 days 00:00:29.966000,0 days 00:00:38.293000,0 days 00:00:26.080000,1.0,MEDIUM,13.0,True,1,,,False,94.339
20,MAG,Haas F1 Team,14.0,0 days 00:01:35.024000,0 days 00:00:30.236000,0 days 00:00:38.717000,0 days 00:00:26.071000,1.0,MEDIUM,14.0,True,1,,,False,95.024
20,MAG,Haas F1 Team,15.0,0 days 00:01:34.606000,0 days 00:00:30.276000,0 days 00:00:38.161000,0 days 00:00:26.169000,1.0,MEDIUM,15.0,True,1,,,False,94.606
20,MAG,Haas F1 Team,16.0,0 days 00:01:34.559000,0 days 00:00:30.197000,0 days 00:00:38.218000,0 days 00:00:26.144000,1.0,MEDIUM,16.0,True,1,,,False,94.559
20,MAG,Haas F1 Team,17.0,0 days 00:01:34.216000,0 days 00:00:30.118000,0 days 00:00:38.047000,0 days 00:00:26.051000,1.0,MEDIUM,17.0,True,1,,,True,94.216
20,MAG,Haas F1 Team,18.0,0 days 00:01:33.795000,0 days 00:00:30.077000,0 days 00:00:37.825000,0 days 00:00:25.893000,1.0,MEDIUM,18.0,True,1,,,True,93.795
20,MAG,Haas F1 Team,19.0,0 days 00:01:34.281000,0 days 00:00:30.179000,0 days 00:00:38.080000,0 days 00:00:26.022000,1.0,MEDIUM,19.0,True,1,,,False,94.281
20,MAG,Haas F1 Team,20.0,0 days 00:01:33.935000,0 days 00:00:30.084000,0 days 00:00:37.955000,0 days 00:00:25.896000,1.0,MEDIUM,20.0,True,1,,,False,93.935
20,MAG,Haas F1 Team,21.0,0 days 00:01:34.083000,0 days 00:00:30.112000,0 days 00:00:38.107000,0 days 00:00:25.864000,1.0,MEDIUM,21.0,True,1,,,False,94.083
20,MAG,Haas F1 Team,22.0,0 days 00:01:33.997000,0 days 00:00:30.035000,0 days 00:00:38.079000,0 days 00:00:25.883000,1.0,MEDIUM,22.0,True,1,,,False,93.997
20,MAG,Haas F1 Team,23.0,0 days 00:01:33.980000,0 days 00:00:30.025000,0 days 00:00:38.038000,0 days 00:00:25.917000,1.0,MEDIUM,23.0,True,1,,,False,93.98
20,MAG,Haas F1 Team,24.0,0 days 00:01:33.891000,0 days 00:00:30.085000,0 days 00:00:37.930000,0 days 00:00:25.876000,1.0,MEDIUM,24.0,True,1,,,False,93.891
20,MAG,Haas F1 Team,25.0,0 days 00:01:34.037000,0 days 00:00:30.067000,0 days 00:00:37.956000,0 days 00:00:26.014000,1.0,MEDIUM,25.0,True,1,,,False,94.037
20,MAG,Haas F1 Team,26.0,0 days 00:01:34.119000,0 days 00:00:30.072000,0 days 00:00:38.238000,0 days 00:00:25.809000,1.0,MEDIUM,26.0,True,1,,,False,94.119
20,MAG,Haas F1 Team,27.0,0 days 00:01:33.935000,0 days 00:00:30.122000,0 days 00:00:38.020000,0 days 00:00:25.793000,1.0,MEDIUM,27.0,True,1,,,False,93.935
20,MAG,Haas F1 Team,28.0,0 days 00:01:33.760000,0 days 00:00:30.077000,0 days 00:00:37.988000,0 days 00:00:25.695000,1.0,MEDIUM,28.0,True,1,,,True,93.76
20,MAG,Haas F1 Team,29.0,0 days 00:01:33.356000,0 days 00:00:29.956000,0 days 00:00:37.772000,0 days 00:00:25.628000,1.0,MEDIUM,29.0,True,1,,,True,93.356
20,MAG,Haas F1 Team,30.0,0 days 00:01:33.466000,0 days 00:00:30.040000,0 days 00:00:37.797000,0 days 00:00:25.629000,1.0,MEDIUM,30.0,True,1,,,False,93.466
20,MAG,Haas F1 Team,31.0,0 days 00:01:33.464000,0 days 00:00:30.064000,0 days 00:00:37.752000,0 days 00:00:25.648000,1.0,MEDIUM,31.0,True,1,,,False,93.464
20,MAG,Haas F1 Team,32.0,,,,,1.0,MEDIUM,32.0,True,1,,,,
21,DEV,AlphaTauri,1.0,0 days 00:01:44.444000,,0 days 00:00:40.637000,0 days 00:00:26.947000,1.0,SOFT,1.0,True,1,,,False,104.444
21,DEV,AlphaTauri,2.0,0 days 00:01:36.208000,0 days 00:00:30.296000,0 days 00:00:39.300000,0 days 00:00:26.612000,1.0,SOFT,2.0,True,1,,,True,96.208
21,DEV,AlphaTauri,3.0,0 days 00:01:34.746000,0 days 00:00:29.731000,0 days 00:00:38.791000,0 days 00:00:26.224000,1.0,SOFT,3.0,True,1,,,True,94.746
21,DEV,AlphaTauri,4.0,0 days 00:01:34.199000,0 days 00:00:29.709000,0 days 00:00:38.422000,0 days 00:00:26.068000,1.0,SOFT,4.0,True,1,,,True,94.199
21,DEV,AlphaTauri,5.0,0 days 00:01:34.761000,0 days 00:00:29.662000,0 days 00:00:38.919000,0 days 00:00:26.180000,1.0,SOFT,5.0,True,1,,,False,94.761
21,DEV,AlphaTauri,6.0,0 days 00:01:34.907000,0 days 00:00:29.823000,0 days 00:00:38.701000,0 days 00:00:26.383000,1.0,SOFT,6.0,True,1,,,False,94.907
21,DEV,AlphaTauri,7.0,0 days 00:01:35.054000,0 days 00:00:29.867000,0 days 00:00:38.860000,0 days 00:00:26.327000,1.0,SOFT,7.0,True,1,,,False,95.054
21,DEV,AlphaTauri,8.0,0 days 00:01:33.896000,0 days 00:00:29.915000,0 days 00:00:37.971000,0 days 00:00:26.010000,1.0,SOFT,8.0,True,1,,,True,93.896
21,DEV,AlphaTauri,9.0,0 days 00:01:33.774000,0 days 00:00:29.853000,0 days 00:00:37.925000,0 days 00:00:25.996000,1.0,SOFT,9.0,True,1,,,True,93.774
21,DEV,AlphaTauri,10.0,0 days 00:01:33.985000,0 days 00:00:29.892000,0 days 00:00:38.185000,0 days 00:00:25.908000,1.0,SOFT,10.0,True,1,,,False,93.985
21,DEV,AlphaTauri,11.0,0 days 00:01:33.758000,0 days 00:00:29.689000,0 days 00:00:38.243000,0 days 00:00:25.826000,1.0,SOFT,11.0,True,1,,,True,93.758
21,DEV,AlphaTauri,12.0,0 days 00:01:34.165000,0 days 00:00:29.904000,0 days 00:00:38.250000,0 days 00:00:26.011000,1.0,SOFT,12.0,True,1,,,False,94.165
21,DEV,AlphaTauri,13.0,0 days 00:01:34.232000,0 days 00:00:29.768000,0 days 00:00:38.404000,0 days 00:00:26.060000,1.0,SOFT,13.0,True,1,,,False,94.232
21,DEV,AlphaTauri,14.0,0 days 00:01:34.879000,0 days 00:00:30.138000,0 days 00:00:38.804000,0 days 00:00:25.937000,1.0,SOFT,14.0,True,1,,,False,94.879
21,DEV,AlphaTauri,15.0,0 days 00:01:34.170000,0 days 00:00:30.231000,0 days 00:00:38.014000,0 days 00:00:25.925000,1.0,SOFT,15.0,True,1,,,False,94.17
21,DEV,AlphaTauri,16.0,0 days 00:01:34.148000,0 days 00:00:30.057000,0 days 00:00:38.044000,0 days 00:00:26.047000,1.0,SOFT,16.0,True,1,,,False,94.148
21,DEV,AlphaTauri,17.0,0 days 00:01:33.637000,0 days 00:00:30.045000,0 days 00:00:37.781000,0 days 00:00:25.811000,1.0,SOFT,17.0,True,1,,,True,93.637
21,DEV,AlphaTauri,18.0,0 days 00:01:33.453000,0 days 00:00:29.966000,0 days 00:00:37.757000,0 days 00:00:25.730000,1.0,SOFT,18.0,True,1,,,True,93.453
21,DEV,AlphaTauri,19.0,0 days 00:01:33.835000,0 days 00:00:30.126000,0 days 00:00:38,0 days 00:00:25.709000,1.0,SOFT,19.0,True,1,,,False,93.835
21,DEV,AlphaTauri,20.0,0 days 00:01:33.480000,0 days 00:00:29.940000,0 days 00:00:37.850000,0 days 00:00:25.690000,1.0,SOFT,20.0,True,1,,,False,93.48
21,DEV,AlphaTauri,21.0,0 days 00:01:33.652000,0 days 00:00:30.050000,0 days 00:00:37.849000,0 days 00:00:25.753000,1.0,SOFT,21.0,True,1,,,False,93.652
21,DEV,AlphaTauri,22.0,0 days 00:01:33.647000,0 days 00:00:30.073000,0 days 00:00:37.855000,0 days 00:00:25.719000,1.0,SOFT,22.0,True,1,,,False,93.647
21,DEV,AlphaTauri,23.0,0 days 00:01:33.622000,0 days 00:00:29.959000,0 days 00:00:37.930000,0 days 00:00:25.733000,1.0,SOFT,23.0,True,1,,,False,93.622
21,DEV,AlphaTauri,24.0,0 days 00:01:33.663000,0 days 00:00:29.950000,0 days 00:00:37.955000,0 days 00:00:25.758000,1.0,SOFT,24.0,True,1,,,False,93.663
21,DEV,AlphaTauri,25.0,0 days 00:01:33.553000,0 days 00:00:30.023000,0 days 00:00:37.955000,0 days 00:00:25.575000,1.0,SOFT,25.0,True,1,,,False,93.553
21,DEV,AlphaTauri,26.0,0 days 00:01:33.754000,0 days 00:00:30.036000,0 days 00:00:38.012000,0 days 00:00:25.706000,1.0,SOFT,26.0,True,1,,,False,93.754
21,DEV,AlphaTauri,27.0,0 days 00:01:33.299000,0 days 00:00:30.032000,0 days 00:00:37.920000,0 days 00:00:25.347000,1.0,SOFT,27.0,True,1,,0 days 01:44:33.924000,False,93.299
21,DEV,AlphaTauri,28.0,0 days 00:01:53.094000,0 days 00:00:50.011000,0 days 00:00:37.651000,0 days 00:00:25.432000,2.0,MEDIUM,1.0,True,1,0 days 01:45:02.298000,,False,113.094
21,DEV,AlphaTauri,29.0,0 days 00:01:32.499000,0 days 00:00:29.586000,0 days 00:00:37.541000,0 days 00:00:25.372000,2.0,MEDIUM,2.0,True,1,,,True,92.499
21,DEV,AlphaTauri,30.0,0 days 00:01:32.564000,0 days 00:00:29.705000,0 days 00:00:37.467000,0 days 00:00:25.392000,2.0,MEDIUM,3.0,True,1,,,False,92.564
21,DEV,AlphaTauri,31.0,0 days 00:01:32.829000,0 days 00:00:29.797000,0 days 00:00:37.519000,0 days 00:00:25.513000,2.0,MEDIUM,4.0,True,1,,,False,92.829
21,DEV,AlphaTauri,32.0,0 days 00:01:50.128000,0 days 00:00:29.727000,0 days 00:00:48.657000,0 days 00:00:31.744000,2.0,MEDIUM,5.0,True,126,,0 days 01:52:55.071000,False,110.128
21,DEV,AlphaTauri,33.0,0 days 00:02:24.933000,0 days 00:00:59.587000,0 days 00:00:49.741000,0 days 00:00:35.605000,3.0,SOFT,1.0,True,64,0 days 01:53:23.477000,,False,144.933
21,DEV,AlphaTauri,34.0,0 days 00:02:06.545000,0 days 00:00:42.634000,0 days 00:00:51.092000,0 days 00:00:32.819000,3.0,SOFT,2.0,True,4,,,False,126.545
21,DEV,AlphaTauri,35.0,0 days 00:01:48.964000,0 days 00:00:35.241000,0 days 00:00:39.963000,0 days 00:00:33.760000,3.0,SOFT,3.0,True,4,,,False,108.964
21,DEV,AlphaTauri,36.0,0 days 00:02:25.061000,0 days 00:00:55.901000,0 days 00:00:50.578000,0 days 00:00:38.582000,3.0,SOFT,4.0,True,4,,,False,145.061
21,DEV,AlphaTauri,37.0,0 days 00:02:23.969000,0 days 00:00:52.265000,0 days 00:00:51.034000,0 days 00:00:40.670000,3.0,SOFT,5.0,True,4,,,False,143.969
21,DEV,AlphaTauri,38.0,0 days 00:02:09.789000,0 days 00:00:40.556000,0 days 00:00:53.389000,0 days 00:00:35.844000,3.0,SOFT,6.0,True,41,,,False,129.789
21,DEV,AlphaTauri,39.0,0 days 00:01:33.647000,0 days 00:00:29.475000,0 days 00:00:38.321000,0 days 00:00:25.851000,3.0,SOFT,7.0,True,1,,,False,93.647
21,DEV,AlphaTauri,40.0,0 days 00:01:33.180000,0 days 00:00:29.488000,0 days 00:00:37.965000,0 days 00:00:25.727000,3.0,SOFT,8.0,True,1,,,False,93.18
21,DEV,AlphaTauri,41.0,0 days 00:01:32.650000,0 days 00:00:29.600000,0 days 00:00:37.438000,0 days 00:00:25.612000,3.0,SOFT,9.0,True,1,,,False,92.65
21,DEV,AlphaTauri,42.0,0 days 00:01:32.369000,0 days 00:00:29.334000,0 days 00:00:37.495000,0 days 00:00:25.540000,3.0,SOFT,10.0,True,1,,,True,92.369
21,DEV,AlphaTauri,43.0,0 days 00:01:32.516000,0 days 00:00:29.348000,0 days 00:00:37.515000,0 days 00:00:25.653000,3.0,SOFT,11.0,True,1,,,False,92.516
21,DEV,AlphaTauri,44.0,0 days 00:01:34.017000,0 days 00:00:29.335000,0 days 00:00:38.402000,0 days 00:00:26.280000,3.0,SOFT,12.0,True,1,,,False,94.017
21,DEV,AlphaTauri,45.0,0 days 00:01:32.829000,0 days 00:00:29.474000,0 days 00:00:37.735000,0 days 00:00:25.620000,3.0,SOFT,13.0,True,1,,,False,92.829
21,DEV,AlphaTauri,46.0,0 days 00:01:32.716000,0 days 00:00:29.466000,0 days 00:00:37.597000,0 days 00:00:25.653000,3.0,SOFT,14.0,True,1,,,False,92.716
21,DEV,AlphaTauri,47.0,0 days 00:01:32.456000,0 days 00:00:29.449000,0 days 00:00:37.429000,0 days 00:00:25.578000,3.0,SOFT,15.0,True,1,,,False,92.456
